branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
3503,1,16.0,391222,257,4.0,0.0,99,0.0,0.0,0.0,1,2,2,61,77,1,28,0.0,0.0,1,0,1,1,0,1,2,4,5,403494,12543,9,12548,1306,0,54,107,16,0,1,420698,0,2,27,0,1,0,0,0,0,0,0,1,0,0,0
3504,3,1151.0,391220,5019,31.0,0.0,55,1.0,9.0,11.0,0,561,233,14,16,138,7,0.0,0.0,23,42,87,100,43,544,0,0,0,420862,4398,4,4398,660,10,9,108,33,11,1,421677,1,6,53,0,0,0,0,1,1,0,0,0,0,0,0
3505,1,20.0,391219,87,399.0,29.0,50,57.0,510.0,61.0,1,6,5,9,13,3,6,0.0,8.0,1,2,1,7,6,7,0,0,0,418001,377,1,377,62,0,64,119,8,0,1,421460,1,6,43,1,0,0,0,0,1,0,0,0,0,0,0
3506,3,39.0,391218,62,17.0,3.0,12,0.0,0.0,1.0,1,15,16,3,4,8,3,0.0,0.0,0,0,0,3,4,5,0,0,0,408355,417,1,417,61,4,3,121,9,4,1,420331,1,11,81,1,0,0,0,0,0,0,0,0,0,0,1
3507,1,17.0,391220,14,443.0,69.0,5,29.0,288.0,64.0,1,0,0,0,0,0,1,0.0,11.0,0,0,0,2,2,2,0,0,0,402812,3829,1,3829,474,0,238,123,4,5,1,420626,1,5,30,1,0,0,0,0,1,0,0,0,0,0,0
3508,1,38.0,391215,1226,3862.0,3.0,40,17.0,82.0,96.0,1,5,8,0,0,5,0,0.0,5.0,0,0,0,0,0,0,0,0,0,395600,234,2,234,39,0,230,124,7,0,1,421605,1,4,24,1,0,0,0,0,1,0,0,0,0,0,0
3509,2,54.0,391216,139,3.0,0.0,8,0.0,0.0,1.0,1,3,4,2,2,2,1,0.0,0.0,0,0,0,2,0,6,0,0,0,412771,0,0,0,0,0,11,126,13,0,1,421776,0,17,98,0,1,0,0,0,1,0,0,0,0,0,0
3510,1,26.0,391220,13,22421.0,45.0,7,124.0,801.0,70.0,0,11,10,0,0,6,0,0.0,24.0,0,0,0,2,2,2,0,0,0,414612,0,0,0,0,0,1248,128,11,8,1,421719,1,5,26,1,0,0,0,0,1,0,0,0,0,0,0
3511,1,11.0,391221,401,219.0,0.0,155,0.0,0.0,0.0,1,0,1,3,4,1,2,0.0,0.0,0,0,0,0,0,0,5,4,11,398207,0,0,0,0,0,2,142,71,0,1,421254,1,7,56,0,1,0,0,0,0,0,0,0,0,0,1
3512,2,12.0,391211,1951,2401.0,84.0,31,7.0,4.0,10.0,1,206,122,0,0,47,0,0.0,6.0,4,11,8,18,43,19,0,0,0,400405,314,0,319,44,0,72,142,9,0,1,416002,1,5,50,0,1,0,0,0,1,0,0,0,0,0,0
3513,1,16.0,391208,1474,11.0,1.0,29,0.0,0.0,0.0,1,1,3,1,2,2,1,0.0,0.0,0,0,0,1,0,6,2,1,4,414582,3074,7,3076,446,0,12,164,12,0,1,421723,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3514,1,25.0,391220,9,7186.0,32.0,21,202.0,940.0,45.0,1,0,0,0,0,0,0,0.0,1.0,4,4,4,7,8,10,6,0,8,419181,0,0,0,0,0,205,201,15,0,1,421796,1,2,9,0,1,0,0,0,0,0,0,0,0,0,1
3515,1,56.0,391204,47,108.0,24.0,42,8.0,6.0,65.0,1,19,22,54,53,9,18,0.0,1.0,0,0,0,8,8,9,6,9,15,405529,0,0,0,0,0,22,208,21,1,1,421829,1,7,49,1,0,0,0,0,0,0,0,0,0,1,0
3516,2,45.0,391217,50,14.0,1.0,15,5.0,13.0,16.0,1,7,11,4,4,6,2,0.0,0.0,2,2,6,4,5,4,0,0,0,415816,2415,1,2415,376,0,26,213,9,7,1,421630,0,6,31,1,0,0,0,0,0,0,0,0,1,0,0
3517,1,26.0,391207,13,21.0,0.0,155,0.0,0.0,0.0,1,5,5,1,2,1,2,0.0,0.0,1,1,1,0,0,0,0,0,0,417914,987,0,1705,84,0,15,238,30,0,1,421808,1,4,61,0,1,0,0,0,0,1,0,0,0,0,0
3518,1,34.0,391214,309,114.0,217.0,16,10.0,25.0,31.0,1,0,0,1,3,0,2,0.0,5.0,0,0,0,0,0,0,1,0,1,391978,2876,11,2876,355,4,347,281,10,5,1,421257,1,17,80,1,0,0,0,0,0,0,0,1,0,0,0
3519,2,135.0,391209,230,49.0,3.0,35,1.0,18.0,26.0,1,50,41,6,3,20,1,0.0,0.0,5,10,14,17,20,31,0,0,0,421481,3901,3,3901,496,0,43,330,15,16,1,421882,1,5,27,1,0,0,0,0,0,0,1,0,0,0,0
3520,1,43.0,391210,139,70.0,44.0,78,42.0,94.0,317.0,1,2,3,16,25,2,11,0.0,0.0,0,0,0,10,5,18,2,1,7,420100,6704,4,6704,924,1,91,377,15,6,1,421862,1,8,66,0,0,0,1,0,0,0,0,0,0,0,1
3521,2,91.0,391202,200,3895.0,411.0,81,2.0,1.0,10.0,1,57,42,30,39,21,26,0.0,3.0,5,8,26,19,31,48,5,3,37,421534,0,0,0,0,1,183,427,16,1,1,421874,1,5,32,0,0,0,0,1,0,1,0,0,0,0,0
3522,2,33.0,391217,29,382.0,0.0,30,1.0,22.0,185.0,1,2,2,12,11,1,6,0.0,4.0,1,1,1,6,9,10,2,6,3,408522,7662,5,7662,1282,0,219,546,20,0,1,421779,1,12,63,0,1,0,0,0,0,0,0,0,0,0,1
3523,1,36.0,391221,208406,58.0,1.0,78,0.0,4.0,8.0,1,13,18,11,20,10,17,0.0,0.0,0,0,0,4,0,4,0,0,0,405359,7866,51,7866,1228,1,12,587,28,1,1,421831,1,11,67,0,1,0,0,0,1,0,0,0,0,0,0
3524,11,136.0,391218,1024,66.0,0.0,66,0.0,0.0,1.0,0,287,134,4,7,65,4,0.0,0.0,6,32,12,27,104,34,1,0,1,418290,525,3,525,73,0,12,625,24,0,1,421676,0,6,38,0,0,1,0,0,0,0,0,0,0,0,1
3525,2,590.0,391207,6223,497.0,0.0,64,0.0,0.0,0.0,1,417,210,148,183,136,107,0.0,0.0,2,5,2,14,12,35,8,6,12,415390,6325,8,6325,958,22,13,723,43,24,1,421896,1,12,60,0,0,0,0,1,0,0,0,0,0,0,1
3526,5,33.0,391201,14675,118.0,1.0,549,0.0,0.0,0.0,1,1,2,5,9,1,4,0.0,0.0,0,0,0,2,0,2,0,0,0,414412,1351,11,1359,189,0,34,837,84,0,1,421590,0,7,28,0,1,0,0,0,0,0,1,0,0,0,0
3527,1,122.0,391200,102,404.0,44.0,79,4.0,7.0,92.0,1,27,16,14,6,8,4,0.0,3.0,1,2,2,12,18,34,0,0,0,403757,5086,0,5088,692,4,125,1000,50,4,1,421908,1,6,37,0,0,1,0,0,0,0,0,0,0,0,1
3528,1,38.0,391207,754,433.0,42.0,321,0.0,4.0,2.0,1,41,40,2,3,18,1,0.0,0.0,0,0,0,0,0,0,0,0,0,397385,3381,10,3381,400,1,32,1013,53,1,1,421761,0,4,33,0,1,0,0,0,0,0,1,0,0,0,0
3529,3,553.0,391212,25206,1143.0,69.0,249,0.0,0.0,0.0,1,163,193,25,40,89,27,0.0,1.0,7,5,298,19,12,90,3,3,7,419004,1124,11,1744,120,0,12,1018,112,5,1,421911,1,1,15,0,0,1,0,0,0,0,0,0,0,0,1
3530,2,1037.0,391204,5167,287.0,35.0,209,2.0,6.0,11.0,0,256,212,42,30,220,14,0.0,2.0,18,38,59,34,36,103,5,3,23,421563,4726,10,4726,657,27,34,1475,136,30,1,421891,1,7,50,0,0,0,0,1,0,1,0,0,0,0,0
3531,2,380.0,391208,1727,224.0,5.0,2675,2.0,12.0,8.0,1,261,225,224,200,187,78,0.0,0.0,44,60,7155,39,39,108,0,0,0,421113,1606,9,2144,182,21,29,1962,434,21,1,421874,1,2,35,0,0,1,0,0,0,0,1,0,0,0,0
3532,5,1344.0,391211,42278,1042.0,26.0,3268,0.0,11.0,22.0,1,243,236,43,44,979,20,0.0,0.0,108,183,5817,179,115,241,2,0,4,421881,3285,16,3285,485,26,176,19030,858,34,1,421906,1,8,43,0,0,0,1,0,0,0,0,0,0,0,1
3533,4,111.0,391196,71,41.0,27.0,10,2.0,3.0,47.0,1,14,15,10,9,10,4,0.0,2.0,5,8,5,15,46,21,2,6,4,418929,3825,6,3825,469,0,131,100,5,17,1,421828,1,8,55,1,0,0,0,0,0,0,0,0,0,0,1
3534,3,232.0,391183,6768,86.0,56.0,38,2.0,0.0,28.0,1,10,17,0,0,10,0,0.0,3.0,0,0,0,12,1,53,0,0,0,421451,552,2,802,58,1,61,106,13,1,1,421491,1,3,14,0,1,0,0,0,0,0,0,0,0,0,1
3535,1,18.0,391186,16087,256.0,5.0,13,1.0,19.0,21.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,420953,729,3,729,114,1,37,107,18,1,1,421704,1,4,31,0,0,0,0,1,0,0,1,0,0,0,0
3536,5,2475.0,391189,20229,224.0,270.0,34,0.0,0.0,6.0,1,1,2,0,0,1,0,0.0,0.0,0,0,0,3,0,8,0,0,0,421642,2035,2,2449,274,0,13,115,19,0,1,421777,1,12,67,0,0,1,0,0,0,0,0,0,0,0,1
3537,5,131.0,391195,736,19.0,2.0,150,0.0,0.0,0.0,1,126,76,4,5,27,2,0.0,0.0,18,33,816,4,1,5,1,3,1,417614,14303,20,14303,2297,0,9,128,40,0,1,421409,0,4,34,0,1,0,0,0,1,0,0,0,0,0,0
3538,2,45.0,391186,99,88.0,86.0,31,2.0,48.0,59.0,1,14,10,20,16,3,8,0.0,0.0,1,1,3,9,10,23,1,0,1,421780,14780,17,14942,1861,0,175,132,17,9,1,421716,1,16,129,1,0,0,0,0,1,0,0,0,0,0,0
3539,3,117.0,391192,4285,77.0,3.0,18,3.0,7.0,28.0,1,8,6,21,15,3,7,0.0,0.0,0,0,0,5,2,6,0,0,0,405685,9705,24,9705,1372,11,58,140,5,13,1,421632,1,4,33,1,0,0,0,0,0,0,0,0,0,0,1
3540,1,19.0,391189,520,47.0,38.0,81,0.0,1.0,17.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,421258,200,2,362,16,0,8,144,27,0,1,421662,1,4,88,0,1,0,0,0,0,0,1,0,0,0,0
3541,1,212.0,391193,13688,190.0,0.0,52,3.0,8.0,63.0,0,1,2,0,0,1,0,0.0,1.0,1,3,1,0,0,0,0,0,0,416841,7203,16,7203,1141,0,39,145,20,0,1,421886,1,12,69,0,0,0,0,1,0,0,0,0,0,0,1
3542,1,73.0,391196,64,62.0,5.0,24,3.0,2.0,7.0,0,41,24,7,4,10,2,0.0,0.0,0,0,0,9,13,18,1,2,1,420647,5877,5,5879,902,4,38,158,4,5,1,421888,1,21,124,0,0,0,1,0,0,0,0,0,0,0,1
3543,1,13.0,391188,11410,123.0,7.0,63,0.0,0.0,0.0,1,24,30,6,7,14,4,0.0,0.0,0,0,0,0,0,0,0,0,0,415029,1236,5,1236,184,3,37,160,23,3,1,421760,0,7,45,0,1,0,0,0,0,0,0,0,0,0,1
3544,1,24.0,391193,1908,543.0,0.0,56,12.0,42.0,57.0,1,15,14,1,2,7,1,0.0,1.0,0,0,0,4,4,6,0,0,0,403956,1446,4,1446,221,0,169,165,9,0,1,421532,1,7,42,0,1,0,0,0,1,0,0,0,0,0,0
3545,2,37.0,391199,444,35.0,21.0,23,5.0,0.0,9.0,1,14,6,0,1,3,1,0.0,0.0,0,0,0,5,5,6,0,0,0,393652,12573,29,12921,1791,1,22,170,6,1,1,421852,1,5,37,1,0,0,0,0,0,0,0,0,0,0,1
3546,1,15.0,391176,155,566.0,2.0,106,0.0,0.0,0.0,1,0,1,4,6,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,395744,43,0,43,5,0,11,176,18,0,1,421627,1,4,25,1,0,0,0,0,0,1,0,0,0,0,0
3547,6,699.0,391191,42801,6.0,0.0,148,0.0,0.0,0.0,1,44,44,29,23,21,16,0.0,0.0,5,1,280,29,18,277,0,0,0,415618,1817,15,2655,172,0,17,176,37,0,1,421139,0,4,53,0,1,0,0,0,0,0,1,0,0,0,0
3548,5,161.0,391195,851,5.0,0.0,155,0.0,0.0,0.0,1,135,93,138,133,38,53,0.0,0.0,4,12,8,12,22,31,17,24,28,420011,4957,1,4957,695,0,19,185,22,0,1,421661,0,7,43,0,0,1,0,0,0,0,1,0,0,0,0
3549,2,542.0,391190,10514,288.0,44.0,53,0.0,0.0,2.0,1,273,162,25,26,88,10,0.0,3.0,3,1,5,13,21,126,1,1,1,421844,10743,18,10743,1467,0,167,304,23,137,1,421887,1,52,348,1,0,0,0,0,1,0,0,0,0,0,0
3550,2,138.0,391190,1605,551.0,46.0,12,1.0,25.0,92.0,1,15,9,4,6,5,2,0.0,9.0,2,13,4,0,0,0,0,0,0,417302,10404,26,10414,1451,0,178,308,15,7,1,421794,1,8,66,0,1,0,0,0,1,0,0,0,0,0,0
3551,1,55.0,391192,2585,543.0,0.0,83,12.0,42.0,57.0,1,17,13,8,12,7,6,0.0,1.0,3,7,4,11,12,12,1,1,1,408137,1649,1,1649,254,0,169,315,26,0,1,419422,1,3,29,0,1,0,0,0,1,0,0,0,0,0,0
3553,1,39.0,391191,1289,362.0,36.0,15,25.0,95.0,82.0,1,8,8,0,2,4,2,0.0,3.0,1,1,1,3,3,3,0,0,0,411156,5403,10,5403,809,0,236,402,7,1,1,421687,1,12,83,1,0,0,0,0,1,0,0,0,0,0,0
3555,1,515.0,391194,2837,31.0,1.0,100,0.0,0.0,0.0,1,207,97,60,81,50,44,0.0,2.0,15,36,29,55,97,160,8,23,36,421336,18474,24,18474,2673,0,11,485,37,27,1,421834,1,10,57,0,0,0,1,0,1,0,0,0,0,0,0
3556,3,516.0,391188,893,65.0,20.0,33,0.0,0.0,5.0,1,312,167,19,10,65,4,0.0,2.0,91,370,152,117,288,236,2,9,8,421793,2594,9,2594,398,20,28,570,27,20,1,421898,1,7,40,1,0,0,0,0,0,0,0,0,0,0,1
3557,1,1805.0,391196,17253,43.0,1.0,85,0.0,0.0,0.0,1,641,201,118,21,129,8,0.0,0.0,11,38,49,35,116,42,0,0,0,421674,10721,40,10721,1408,128,16,599,58,128,1,421871,1,5,52,1,0,0,0,0,0,0,1,0,0,0,0
3558,21,1287.0,391196,7472,807.0,42.0,129,141.0,130.0,35.0,1,398,214,108,87,129,46,0.0,1.0,41,197,394,267,164,270,10,22,50,421784,10280,58,10282,1217,49,114,1219,35,68,1,421857,1,12,82,1,0,0,0,0,0,0,0,0,0,0,1
3559,5,516.0,391190,1431,49.0,8.0,174,0.0,0.0,0.0,1,54,45,34,21,24,10,0.0,2.0,4,17,18,51,32,302,1,5,10,420325,8103,7,8103,1125,0,48,1524,89,0,1,421878,1,6,37,0,0,0,0,1,0,0,0,0,0,0,1
3560,1,86.0,391188,127,87.0,45.0,166,1.0,1.0,2.0,1,13,10,3,6,5,3,0.0,3.0,7,15,13,27,28,29,16,3,20,419231,0,0,0,0,0,47,1592,111,0,1,421886,1,9,53,0,1,0,0,0,0,0,0,0,0,0,1
3561,1,17.0,391189,65841,2948.0,12.0,499,1.0,0.0,4.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,412614,142,2,164,24,0,9,1737,317,0,1,421864,1,3,14,0,1,0,0,0,0,0,0,0,0,0,1
3562,2,15.0,391188,62,64.0,0.0,427,0.0,1.0,3.0,1,10,11,13,27,5,17,0.0,0.0,2,5,11,1,0,1,8,6,22,421815,2755,3,2755,344,0,8,1850,81,0,1,421909,1,8,54,1,0,0,0,0,1,0,0,0,0,0,0
3563,1,96.0,391176,939,341.0,36.0,308,1.0,11.0,6.0,1,37,27,10,14,9,5,0.0,2.0,4,2,8,16,17,48,6,4,21,421265,4035,4,4035,374,0,25,2924,85,7,1,421898,1,8,45,1,0,0,0,0,0,0,0,1,0,0,0
3564,2,277.0,391169,217,10.0,0.0,14,0.0,0.0,1.0,1,74,45,6,8,25,4,0.0,0.0,0,0,0,12,36,40,1,1,1,420326,2599,7,2599,353,7,25,100,10,7,1,421709,0,14,94,1,0,0,0,0,0,1,0,0,0,0,0
3565,2,128.0,391155,4084,34.0,6.0,43,1.0,0.0,11.0,1,161,107,0,0,48,0,0.0,2.0,5,20,16,13,49,32,1,4,5,414985,4778,11,4778,654,0,40,101,4,19,1,421868,1,6,40,0,0,0,0,1,1,0,0,0,0,0,0
3566,2,14.0,391152,9252,251.0,26.0,16,48.0,156.0,64.0,1,11,11,0,0,5,0,0.0,4.0,0,0,0,1,0,1,0,0,0,409560,657,0,657,112,0,98,101,11,0,1,421371,1,9,55,0,1,0,0,0,0,0,0,1,0,0,0
3567,4,709.0,391170,1427,11.0,38.0,40,1.0,0.0,1.0,1,965,208,38,10,126,5,0.0,1.0,2,3,14,20,9,25,1,2,2,421906,13460,28,13460,1872,39,30,101,21,39,1,421885,1,4,41,0,1,0,0,0,0,0,0,0,0,0,1
3568,2,214.0,391168,346,864.0,10.0,28,14.0,79.0,65.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0,419756,509,3,509,79,4,41,106,17,4,1,421853,1,4,35,0,0,0,0,1,0,0,0,0,0,0,1
3569,1,15.0,391157,40,19.0,5.0,11,0.0,0.0,0.0,1,2,2,0,0,1,0,0.0,0.0,0,0,0,4,0,4,0,0,0,414579,2411,0,2411,373,0,14,110,8,0,1,420913,1,13,75,1,0,0,0,0,0,0,1,0,0,0,0
3570,1,34.0,391156,33,32.0,17.0,24,0.0,1.0,7.0,0,5,5,0,2,3,2,0.0,2.0,4,1,4,4,3,4,0,0,0,406882,1167,8,1167,163,0,45,112,7,0,1,421493,1,12,91,1,0,0,0,0,0,1,0,0,0,0,0
3571,6,119.0,391173,628,41.0,2.0,26,0.0,0.0,0.0,1,2,2,3,2,1,1,0.0,0.0,0,0,0,2,0,3,0,0,0,417743,82,0,82,11,0,5,116,24,0,1,421887,1,10,64,1,0,0,0,0,0,0,0,0,0,0,1
3572,5,28.0,391169,17346,74.0,49.0,12,0.0,0.0,27.0,1,0,0,10,11,0,6,0.0,3.0,3,9,8,11,5,19,1,9,8,412086,1925,6,1937,325,0,68,119,10,0,1,420901,1,12,87,0,1,0,0,0,1,0,0,0,0,0,0
3573,6,167.0,391175,60110,14.0,3.0,37,1.0,1.0,3.0,1,162,81,15,15,43,9,0.0,0.0,5,7,32,8,6,10,0,0,0,418729,4695,10,4697,609,20,11,124,23,20,1,420963,0,13,79,0,0,0,0,1,0,0,0,0,0,0,1
3574,1,32.0,391167,21,22421.0,45.0,4,124.0,801.0,70.0,0,4,6,0,1,3,1,0.0,24.0,2,4,3,7,12,15,0,0,0,420263,0,0,0,0,0,1248,129,9,6,1,421550,1,4,22,1,0,0,0,0,1,0,0,0,0,0,0
3575,1,12.0,391168,182,21.0,6.0,15,0.0,0.0,3.0,1,4,7,0,0,3,0,0.0,0.0,1,3,1,2,3,3,0,0,0,394871,5247,7,5247,690,0,63,134,10,0,1,421023,1,6,37,1,0,0,0,0,0,0,0,0,1,0,0
3576,4,50.0,391162,5394,42.0,15.0,58,0.0,0.0,0.0,1,6,2,5,11,1,6,0.0,0.0,0,0,0,3,0,4,0,0,0,421228,1358,7,1418,179,4,7,140,12,4,1,421785,1,12,66,0,0,1,0,0,0,0,0,0,0,0,1
3577,1,135.0,391168,155,34.0,31.0,9,3.0,0.0,9.0,1,20,10,8,5,6,2,0.0,5.0,4,9,6,6,9,31,0,0,0,410821,7809,6,7810,1128,0,112,140,4,16,1,417633,1,14,91,1,0,0,0,0,0,0,0,0,1,0,0
3578,1,428.0,391160,93287,28.0,9.0,57,0.0,2.0,23.0,1,1,1,0,0,1,0,0.0,0.0,0,0,0,2,1,5,0,0,0,421090,240,1,240,38,0,93,155,22,4,1,421859,0,3,19,1,0,0,0,0,0,0,0,0,0,0,1
3579,6,445.0,391166,280,18.0,0.0,7,0.0,0.0,0.0,1,9,8,0,2,6,2,0.0,0.0,0,0,0,6,7,225,1,0,1,420809,4228,12,4230,644,2,54,158,11,5,1,421720,0,4,30,0,0,0,1,0,0,0,0,0,0,0,1
3580,1,33.0,391173,627,132.0,144.0,17,0.0,0.0,0.0,1,2,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,412260,698,1,698,103,0,35,159,17,0,1,419362,1,6,38,1,0,0,0,0,0,0,0,0,0,0,1
3581,4,44.0,391152,1689,34.0,0.0,52,0.0,0.0,0.0,1,3,3,5,8,3,5,0.0,0.0,0,0,0,0,0,0,0,0,0,417641,1134,0,1134,182,0,17,163,31,1,1,421903,0,4,23,0,0,0,0,1,0,0,0,0,0,0,1
3582,5,574.0,391167,3587,15.0,1.0,73,2.0,0.0,30.0,1,35,41,2,8,29,7,0.0,1.0,5,8,13,5,1,17,0,0,0,421548,2114,7,2114,336,0,62,166,46,0,1,421861,0,7,43,0,0,0,0,1,0,0,0,0,0,0,1
3583,4,174.0,391166,106,131.0,108.0,35,7.0,3.0,52.0,1,106,53,32,23,24,7,0.0,5.0,3,8,6,34,80,160,4,13,18,420689,11030,17,11030,1435,4,210,171,5,18,1,420360,1,9,59,1,0,0,0,0,1,0,0,0,0,0,0
3584,13,902.0,391168,1160,5786.0,133.0,72,52.0,198.0,60.0,0,428,248,19,11,100,6,0.0,6.0,14,32,30,149,165,320,4,13,26,421792,0,0,0,0,74,213,217,21,81,1,421628,1,12,65,1,0,0,0,0,0,0,0,0,1,0,0
3585,3,360.0,391169,15386,51.0,12.0,21,1.0,0.0,6.0,1,181,99,6,5,47,1,0.0,1.0,5,13,23,10,10,34,2,1,2,421211,954,5,954,136,0,44,229,32,16,1,421842,1,9,48,1,0,0,0,0,0,0,1,0,0,0,0
3586,1,4.0,391168,468,82.0,11.0,80,0.0,0.0,0.0,1,2,2,4,7,1,4,0.0,0.0,0,0,0,0,0,0,0,0,0,391322,1785,5,1785,214,0,27,340,10,0,1,421817,1,5,29,0,1,0,0,0,0,0,1,0,0,0,0
3587,2,159.0,391159,161,314.0,170.0,23,5.0,49.0,61.0,1,0,0,0,0,0,0,0.0,5.0,2,0,2,1,0,1,0,0,0,421121,19576,202,19576,3191,0,122,360,36,0,1,421782,1,8,54,0,0,0,0,1,0,0,0,0,0,0,1
3588,2,177.0,391168,849,94.0,3.0,67,0.0,0.0,1.0,0,49,60,28,29,24,11,0.0,3.0,0,0,0,1,2,2,0,0,0,420841,57,0,57,7,0,22,579,21,0,1,421887,1,5,30,1,0,0,0,0,0,0,0,0,0,0,1
3589,1,15.0,391174,111,524.0,39.0,222,0.0,0.0,1.0,0,82,74,13,12,43,7,0.0,2.0,0,0,0,0,0,0,0,0,0,420474,840,2,840,139,0,27,584,51,0,1,421814,1,9,53,0,1,0,0,0,0,1,0,0,0,0,0
3590,1,55.0,391174,173,133.0,0.0,138,0.0,0.0,0.0,1,25,27,6,14,10,8,0.0,0.0,1,0,1,7,9,7,4,0,4,413413,7628,11,7628,771,0,160,807,65,0,1,421880,1,16,124,1,0,0,0,0,0,0,0,0,0,0,1
3591,3,307.0,391171,211,2088.0,102.0,62,45.0,196.0,87.0,1,286,192,95,71,80,27,0.0,20.0,4,5,7,67,173,152,0,0,0,421316,6182,9,6188,917,0,638,943,32,18,1,421861,1,11,76,1,0,0,0,0,0,0,0,0,1,0,0
3592,1,171.0,391169,289,1456.0,187.0,76,1.0,5.0,25.0,1,209,114,65,39,55,17,0.0,1.0,2,7,2,20,39,22,2,1,5,416830,14002,8,14002,1757,0,80,982,31,15,1,421836,1,8,63,0,0,1,0,0,0,0,1,0,0,0,0
3593,8,3717.0,391168,15456,1168.0,82.0,552,0.0,0.0,2.0,1,312,239,59,51,945,19,0.0,6.0,140,201,1363,745,22,117,6,5,27,421431,4509,40,4509,634,80,94,2281,165,103,1,421840,1,7,38,1,0,0,0,0,0,0,0,0,0,0,1
3594,1,195.0,391162,269,167.0,19.0,129,11.0,24.0,107.0,1,170,94,3,2,42,1,0.0,0.0,17,34,36,30,72,89,0,0,0,418584,2152,3,2152,316,0,140,2445,45,22,1,421910,1,5,32,1,0,0,0,0,0,0,0,0,0,0,1
3595,5,78.0,391155,4819,80.0,5.0,222,2.0,1.0,5.0,1,65,60,41,21,22,10,0.0,0.0,9,22,51,21,35,95,0,0,0,418029,9357,20,9358,1488,8,35,3195,130,8,1,421854,1,22,159,1,0,0,0,0,1,0,0,0,0,0,0
3596,1,38.0,391145,109,23.0,31.0,12,0.0,0.0,3.0,1,0,0,0,1,0,1,0.0,0.0,0,0,0,1,0,2,0,0,0,408892,3169,8,3169,490,0,18,100,3,0,1,420284,1,10,50,0,1,0,0,0,0,0,0,0,0,0,1
3597,1,54.0,391145,4569,18.0,0.0,12,3.0,0.0,11.0,1,45,21,40,16,10,9,0.0,1.0,2,12,2,5,6,12,3,7,16,421757,3055,8,3055,386,0,27,103,6,0,1,421789,1,5,29,1,0,0,0,0,0,0,0,0,0,0,1
3598,1,10.0,391129,230,226.0,36.0,27,0.0,0.0,2.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,400338,570,2,570,67,0,25,117,3,0,1,421692,1,11,64,1,0,0,0,0,0,0,0,1,0,0,0
3599,1,2.0,391137,215,29.0,3.0,38,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,391137,317,2,457,36,0,14,118,11,0,1,421742,0,2,67,0,1,0,0,0,0,0,1,0,0,0,0
3600,3,1101.0,391147,4669,1.0,0.0,6,0.0,0.0,3.0,0,31,20,7,8,10,4,0.0,0.0,2,2,2,0,0,0,0,0,0,415805,2061,0,2061,296,0,3,138,14,11,1,421906,0,9,63,0,0,0,0,1,0,0,0,0,0,0,1
3601,2,89.0,391144,609,15.0,25.0,8,1.0,0.0,10.0,1,0,0,1,5,0,4,0.0,0.0,0,0,0,1,0,7,0,0,0,393928,2490,4,2490,369,0,24,148,14,0,1,420489,1,3,18,1,0,0,0,0,0,0,0,1,0,0,0
3602,2,2.0,391146,2668,6.0,7.0,17,0.0,0.0,0.0,1,0,1,9,7,1,3,0.0,0.0,1,2,2,0,0,0,0,0,0,391214,62,0,62,10,0,34,155,10,0,1,421388,0,9,44,0,1,0,0,0,1,0,0,0,0,0,0
3603,2,189.0,391141,336,273.0,4.0,31,35.0,11.0,31.0,1,90,39,18,12,20,5,0.0,13.0,16,75,25,13,25,19,0,0,0,421814,3864,25,3868,532,5,192,161,21,21,1,421624,1,9,52,0,0,0,1,0,0,0,0,0,0,0,1
3604,3,196.0,391147,525,26.0,24.0,32,0.0,3.0,34.0,1,65,40,41,42,20,20,0.0,0.0,5,14,23,19,26,45,3,1,4,421530,0,0,0,0,2,40,164,11,7,1,421794,1,9,55,1,0,0,0,0,0,0,0,0,0,0,1
3605,1,57.0,391130,4160,741.0,0.0,40,0.0,0.0,0.0,1,7,9,10,14,5,7,0.0,0.0,1,0,1,2,0,2,3,1,3,420477,1050,0,1050,156,0,26,190,22,0,1,421675,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
